loan_id,age,gender,region,employment_status,employment_length,employer_tenure_years,home_ownership,annual_income,stated_income,verified_income,credit_score,open_accounts,delinq_2yrs,inquiries_6m,util,revol_bal,dti,loan_amount,term,purpose,application_type,grade,sub_grade,interest_rate,ip_risk_score,device_change_30d,has_document_mismatch,income_mismatch_ratio,default,fraud,application_date,issue_date,first_payment_date,days_to_fund
987,53,Female,Manawatu-Whanganui,Part-time,2,4.8,Mortgage,52094.46,59757.16,54307.15,655,9,0,2,39.56,1997.33,16.06,11673.56,36,debt_consolidation,individual,E,E3,0.2506995663397873,30.5,2,0,1.1,0,0,2024-01-24,2024-01-28,2024-02-23,4
988,47,Female,Manawatu-Whanganui,Employed,2,4.8,Rent,71652.44,60395.96,75196.12,659,11,1,2,25.84,1607.23,21.69,30326.07,60,vacation,individual,E,E1,0.2535461959347104,71.3,1,0,0.8,0,0,2025-01-03,2025-01-15,2025-02-07,12
989,36,Male,Taranaki,Employed,2,3.1,Mortgage,50527.89,49520.58,49219.65,795,18,0,3,44.5,1878.84,18.33,17279.03,36,small_business,individual,A,A3,0.0979842201969009,42.7,0,0,1.01,0,0,2025-02-01,2025-02-12,2025-03-09,11
990,38,Male,Tasman,Self-employed,1,1.6,Rent,43306.42,34213.07,44490.69,698,7,1,0,27.96,471.18,19.69,13674.41,36,car,individual,D,D1,0.2170264326387716,53.7,3,0,0.77,0,0,2025-04-04,2025-04-17,2025-05-13,13
991,40,Male,Waikato,Employed,4,5.3,Rent,73255.3,74415.11,73222.08,634,0,0,1,30.85,5243.7,29.04,17542.23,60,other,individual,E,E2,0.2210613126497441,34.5,0,0,1.02,1,0,2024-02-05,2024-02-16,2024-03-09,11
992,18,Female,Tasman,Employed,6,9.6,Rent,67212.62,72591.22,67835.39,676,8,1,2,30.78,2211.51,19.14,24048.76,36,medical,individual,D,D2,0.1912312696096805,20.1,1,0,1.07,1,0,2024-09-15,2024-09-28,2024-10-24,13
993,36,Male,Taranaki,Part-time,5,8.3,Other,123070.92,120987.4,128962.52,693,10,0,2,9.17,7366.3,24.23,4761.94,60,other,individual,D,D5,0.1804831124872711,45.8,1,0,0.94,0,0,2025-02-05,2025-02-15,2025-03-08,10
994,31,Female,Waikato,Self-employed,8,2.8,Mortgage,50674.04,48642.37,53652.37,708,5,1,0,56.88,37787.5,13.65,6647.83,36,other,joint,C,C3,0.1475710374149541,37.6,0,0,0.91,0,0,2023-10-30,2023-11-02,2023-11-23,3
995,28,Male,Tasman,Student,3,4.3,Rent,19803.82,14406.33,19417.89,771,10,0,2,24.74,20103.47,22.12,6522.7,36,debt_consolidation,individual,B,B3,0.1133075641482791,42.7,0,0,0.74,0,0,2023-07-26,2023-08-08,2023-08-27,13
996,35,Female,Taranaki,Employed,4,2.9,Mortgage,52251.3,58388.13,48573.74,757,10,1,1,29.2,2533.44,20.54,19655.52,36,education,individual,B,B3,0.1395353254986529,30.3,0,0,1.2,0,0,2023-08-17,2023-08-28,2023-09-13,11
997,56,Female,Manawatu-Whanganui,Employed,8,4.6,Own,24496.46,16292.82,24266.92,692,10,0,1,55.18,4313.74,15.87,22530.08,36,education,individual,D,D2,0.1875542391381996,9.9,1,0,0.67,0,0,2025-05-02,2025-05-05,2025-05-30,3
998,44,Female,Tasman,Part-time,3,2.8,Mortgage,83411.86,88100.93,82497.36,678,12,0,1,47.28,8372.38,20.45,7016.84,36,education,individual,D,D5,0.2067409125731811,78.3,0,0,1.07,0,0,2025-06-28,2025-07-11,2025-07-31,13
999,32,Male,Taranaki,Employed,6,5.0,Mortgage,23808.64,16431.98,24147.43,704,9,2,3,56.91,23799.9,5.85,21608.53,60,other,individual,C,C4,0.1560093528690794,21.3,0,0,0.68,0,0,2024-07-31,2024-08-13,2024-09-06,13
1000,44,Male,Manawatu-Whanganui,Employed,3,1.3,Rent,35922.53,38081.51,37418.7,644,11,0,4,44.16,4818.12,21.91,12472.47,36,education,individual,E,E4,0.2313935003563297,32.5,0,0,1.02,0,0,2023-03-16,2023-03-17,2023-04-03,1
1001,52,Male,Manawatu-Whanganui,Employed,3,6.2,Mortgage,52299.49,54850.46,47292.91,739,2,1,1,32.73,1594.7,7.49,15135.98,60,debt_consolidation,individual,C,C1,0.1568023030117413,45.1,0,0,1.16,0,0,2024-03-10,2024-03-13,2024-03-31,3
1002,47,Male,Otago,Employed,7,8.9,Mortgage,164146.22,185595.04,158639.82,668,5,0,4,2.99,8173.49,28.56,22789.78,36,home_improvement,individual,D,D2,0.1950715307979838,0.0,0,0,1.17,0,0,2023-04-13,2023-04-17,2023-05-14,4
1003,39,Female,Auckland,Employed,1,6.3,Mortgage,34146.26,41742.34,32500.6,709,8,0,1,41.4,1446.33,16.54,10000.64,60,medical,individual,C,C2,0.1599960201617513,62.5,0,0,1.28,0,0,2024-02-26,2024-03-08,2024-04-01,11
1004,32,Female,Tasman,Student,2,4.4,Own,65485.6,82480.27,69581.38,783,5,0,0,58.41,1482.68,12.06,23113.73,60,medical,joint,A,A5,0.0852431599824063,17.4,0,0,1.19,0,0,2024-12-04,2024-12-15,2025-01-10,11
1005,45,Female,Waikato,Part-time,1,10.7,Rent,92053.8,67014.38,91094.73,713,9,2,2,16.9,11253.45,24.06,62168.88,36,car,individual,C,C5,0.1427112728571908,52.7,1,0,0.74,0,0,2025-02-02,2025-02-07,2025-03-04,5
1006,42,Male,Nelson,Employed,2,5.0,Rent,158352.51,164426.72,154291.69,694,8,0,2,28.18,13922.7,21.16,13029.85,60,other,joint,D,D5,0.1968705829593698,7.0,0,0,1.07,0,0,2025-01-07,2025-01-10,2025-01-26,3
1007,47,Female,Hawke's Bay,Unemployed,1,4.9,Own,103654.59,150525.97,106444.46,649,7,0,3,13.75,19750.27,18.08,34414.39,36,other,individual,E,E4,0.2239510174477237,48.4,3,1,1.41,0,0,2025-03-16,2025-03-22,2025-04-19,6
1008,44,Female,Northland,Student,4,5.9,Mortgage,125302.58,134552.43,121587.32,675,13,1,0,20.76,18379.37,0.0,25815.05,36,education,individual,D,D2,0.1911353156057332,0.0,1,0,1.11,0,0,2023-11-02,2023-11-13,2023-11-29,11
1009,48,Female,Northland,Unemployed,8,3.4,Rent,109177.12,96483.14,109094.17,612,9,0,0,9.79,8441.99,25.95,10544.1,60,education,individual,F,F4,0.2844892471238169,60.7,0,0,0.88,0,0,2023-04-08,2023-04-22,2023-05-18,14
1010,33,Male,Taranaki,Employed,8,7.6,Rent,31466.19,32537.92,34320.29,712,5,0,1,17.35,2911.84,18.75,26163.74,60,vacation,individual,C,C4,0.1663346122836537,42.3,0,0,0.95,0,0,2025-04-29,2025-05-11,2025-06-02,12
1011,51,Male,West Coast,Employed,2,7.2,Own,80656.75,78500.54,87860.57,552,7,1,3,14.56,1266.5,13.62,11022.89,60,home_improvement,individual,G,G5,0.3306769342467231,39.9,1,0,0.89,0,0,2025-03-08,2025-03-13,2025-04-04,5
1012,40,Male,Auckland,Employed,22,1.1,Rent,108157.0,88116.41,105953.93,738,12,0,2,37.21,4054.22,10.27,34021.04,36,medical,individual,C,C2,0.1788645272943549,52.6,2,0,0.83,0,0,2023-12-01,2023-12-04,2023-12-28,3
1013,59,Female,Bay of Plenty,Employed,5,1.8,Rent,36616.07,44811.51,36282.2,724,10,1,2,2.98,3448.83,28.14,41466.1,60,debt_consolidation,individual,C,C5,0.1553171939838609,16.0,0,0,1.24,0,0,2025-05-08,2025-05-14,2025-06-03,6
1014,31,Female,Southland,Employed,3,7.2,Rent,45903.04,53562.9,44482.28,686,14,0,1,46.77,3784.22,21.0,14539.32,36,other,individual,D,D5,0.1914799550592891,21.7,0,0,1.2,0,0,2024-03-10,2024-03-16,2024-04-12,6
1015,55,Male,Southland,Employed,9,1.6,Own,40143.96,31436.66,36278.37,648,12,0,1,23.47,4203.29,31.22,8396.04,36,home_improvement,individual,E,E4,0.222980846535158,11.4,1,1,0.87,0,0,2024-03-22,2024-04-05,2024-04-24,14
1016,40,Male,Hawke's Bay,Employed,7,2.4,Own,103333.44,106572.44,108687.09,679,7,0,1,52.94,3056.72,28.4,23661.27,36,vacation,individual,D,D2,0.1843210966080122,13.3,0,0,0.98,0,0,2023-11-04,2023-11-12,2023-12-04,8
1017,31,Female,West Coast,Employed,7,3.8,Mortgage,62353.42,58406.9,69902.37,574,15,1,1,28.41,5896.15,19.76,13104.07,36,education,individual,G,G4,0.3247290244085293,42.2,0,0,0.84,0,0,2023-09-06,2023-09-08,2023-09-26,2
1018,33,Female,Southland,Employed,1,2.0,Mortgage,53617.73,39123.87,52428.89,729,15,1,1,41.09,1754.28,21.62,15255.45,36,medical,individual,C,C4,0.1715216100258846,32.5,1,0,0.75,0,0,2023-06-15,2023-06-16,2023-07-11,1
1019,35,Male,Northland,Employed,3,6.5,Rent,30125.9,23107.65,28895.57,670,2,0,2,24.16,6787.43,6.17,13847.9,36,education,individual,D,D4,0.2087589090358037,3.6,0,0,0.8,0,0,2024-04-25,2024-04-29,2024-05-17,4
1020,42,Female,Wellington,Unemployed,10,5.9,Rent,62424.06,49739.99,61572.45,771,9,2,1,62.38,1345.84,23.68,37160.85,36,home_improvement,joint,B,B3,0.1154251959380466,35.0,0,0,0.81,0,0,2023-12-01,2023-12-08,2023-12-27,7
1021,43,Other/Prefer not to say,Canterbury,Employed,4,6.1,Own,46239.49,48011.11,46436.11,704,7,0,2,41.13,6175.72,19.36,11548.04,36,car,individual,C,C4,0.17187994567121,41.5,0,1,1.03,0,0,2024-06-25,2024-07-06,2024-07-21,11
1022,32,Female,Southland,Student,6,2.3,Rent,75218.03,72089.67,70947.41,694,8,0,2,20.77,3152.14,17.84,13653.79,36,debt_consolidation,individual,D,D3,0.2189157587264871,47.7,0,0,1.02,0,0,2025-01-28,2025-02-07,2025-02-22,10
1023,38,Male,Wellington,Part-time,4,8.8,Mortgage,32740.31,28096.5,31989.77,704,6,0,2,22.78,6599.01,14.48,36053.94,36,small_business,individual,C,C5,0.1664759208319742,61.9,1,0,0.88,0,0,2023-04-16,2023-04-19,2023-05-05,3
1024,59,Female,Bay of Plenty,Unemployed,9,8.0,Mortgage,72322.19,70269.93,75992.17,621,5,1,1,29.61,18641.8,23.77,11159.99,36,home_improvement,individual,E,E2,0.2599429501970975,21.5,7,0,0.92,0,0,2024-07-16,2024-07-19,2024-08-16,3
1025,55,Female,Tasman,Unemployed,2,9.2,Rent,49949.72,59915.04,50267.85,653,13,0,1,28.13,670.76,13.95,10671.64,36,other,individual,E,E4,0.2365571893576525,49.2,0,0,1.19,0,0,2023-03-22,2023-03-27,2023-04-18,5
1026,42,Male,Hawke's Bay,Part-time,4,3.6,Mortgage,30716.78,34443.93,32667.89,688,4,0,2,43.53,3525.64,9.39,26376.26,60,debt_consolidation,individual,D,D1,0.2071280631960103,33.3,0,0,1.05,0,0,2023-05-13,2023-05-18,2023-06-08,5
1027,38,Female,Southland,Employed,1,4.3,Mortgage,29312.58,36651.68,29847.19,662,9,0,1,30.27,6232.17,10.26,22183.87,36,medical,individual,D,D1,0.181878720052794,41.7,0,0,1.23,0,0,2025-03-07,2025-03-20,2025-04-18,13
1028,39,Female,Northland,Part-time,6,3.0,Mortgage,32078.15,32217.29,30331.63,645,4,0,1,22.48,3287.54,8.53,5641.9,36,home_improvement,individual,E,E1,0.2247679871828645,67.2,1,0,1.06,0,0,2025-06-18,2025-06-28,2025-07-27,10
1029,44,Female,Southland,Unemployed,7,2.0,Rent,57428.91,78706.98,55774.92,663,14,0,0,34.09,4878.04,25.71,5655.21,36,debt_consolidation,individual,D,D4,0.2044199921666628,14.0,2,0,1.41,0,0,2023-05-18,2023-05-21,2023-06-14,3
1030,28,Male,West Coast,Unemployed,0,8.9,Rent,69894.33,78254.81,70762.46,683,9,0,1,37.24,5153.85,14.62,20919.95,60,car,individual,D,D5,0.1874339511744471,61.3,1,0,1.11,0,0,2023-07-03,2023-07-12,2023-08-04,9
1031,35,Female,West Coast,Employed,6,7.1,Mortgage,76422.83,72771.08,72133.26,819,12,1,1,18.15,17854.0,17.3,7434.69,36,car,individual,A,A2,0.0889074011588785,58.3,1,0,1.01,0,0,2024-02-05,2024-02-09,2024-02-28,4
1032,21,Female,Southland,Employed,3,9.0,Other,78172.59,83534.48,73277.74,660,10,0,0,31.18,1164.77,28.92,19361.42,60,vacation,individual,D,D2,0.2071864376682639,25.2,2,0,1.14,0,1,2023-11-26,2023-12-09,2023-12-25,13
1033,42,Male,West Coast,Self-employed,1,2.7,Rent,41234.42,33003.4,38776.44,639,8,1,1,11.99,915.8,10.29,9312.54,60,debt_consolidation,individual,E,E2,0.2562546841191883,49.1,0,0,0.85,0,0,2025-02-23,2025-03-08,2025-03-29,13
1034,44,Female,Nelson,Self-employed,3,9.3,Other,122661.56,121283.21,125825.03,671,9,1,1,54.06,5893.65,8.99,35943.94,36,debt_consolidation,individual,D,D4,0.2166595364232099,32.3,0,0,0.96,0,0,2024-05-22,2024-05-25,2024-06-23,3
1035,33,Female,Taranaki,Unemployed,1,6.3,Mortgage,49851.67,56631.24,48938.79,770,15,0,0,27.4,14970.07,19.32,19769.3,36,debt_consolidation,individual,B,B3,0.1174811383118164,4.0,1,0,1.16,0,0,2025-05-01,2025-05-12,2025-06-03,11
1036,54,Female,Canterbury,Employed,3,7.2,Own,85155.34,99830.49,90189.9,774,5,0,2,27.65,13204.27,13.8,5971.81,60,other,individual,B,B1,0.1129582386766853,22.3,1,0,1.11,0,0,2023-03-10,2023-03-12,2023-04-07,2
1037,26,Male,Southland,Employed,2,8.6,Rent,58903.12,57016.31,56263.02,797,0,1,1,3.98,2898.83,26.14,20451.87,60,home_improvement,individual,A,A4,0.0955053223668159,30.0,0,0,1.01,0,0,2024-06-29,2024-07-09,2024-07-30,10
1038,23,Female,Waikato,Employed,7,3.2,Rent,81431.32,130027.75,71425.85,684,6,0,1,15.85,1503.18,16.79,27413.44,36,education,individual,D,D3,0.2130267576284329,47.1,2,0,1.82,0,0,2025-02-12,2025-02-25,2025-03-25,13
1039,40,Male,Nelson,Employed,7,10.3,Rent,57156.35,58045.61,56782.82,718,4,2,0,20.95,6645.23,12.02,16862.06,36,small_business,individual,C,C2,0.1631428364746488,9.2,1,0,1.02,0,0,2023-02-22,2023-03-05,2023-03-26,11
1040,48,Male,Northland,Employed,5,0.9,Rent,82316.22,58800.22,89097.25,617,13,0,0,17.51,7587.24,12.62,10318.23,60,medical,individual,F,F4,0.2645744320064553,25.0,2,0,0.66,0,0,2024-03-25,2024-04-03,2024-04-29,9
1041,55,Female,Northland,Employed,0,5.7,Other,64712.47,83650.8,64824.32,659,8,0,1,62.11,1258.8,24.6,20921.11,60,home_improvement,individual,E,E2,0.2248065556933614,18.8,1,0,1.29,0,0,2023-07-24,2023-07-28,2023-08-26,4
1042,33,Male,Tasman,Employed,13,7.8,Rent,105920.8,124078.32,98654.14,613,12,0,1,31.59,2336.16,15.53,24737.09,36,car,individual,F,F1,0.2895792948892658,32.8,0,0,1.26,0,0,2023-05-06,2023-05-09,2023-06-06,3
1043,49,Female,Marlborough,Employed,6,0.0,Mortgage,39772.52,43604.12,36542.44,708,9,0,1,21.89,6085.59,21.03,21843.09,36,car,joint,C,C1,0.1590607368602781,71.9,0,0,1.19,0,0,2025-01-16,2025-01-23,2025-02-11,7
1044,38,Male,Gisborne,Employed,0,4.1,Rent,22476.1,21509.98,23822.31,682,9,0,2,21.62,4550.77,11.46,14212.28,36,debt_consolidation,individual,D,D5,0.2175757880951754,0.0,1,0,0.9,0,0,2023-02-12,2023-02-20,2023-03-08,8
1045,36,Male,Bay of Plenty,Part-time,9,0.0,Mortgage,36247.59,40911.54,34784.21,694,10,1,0,24.56,13777.94,9.96,28817.74,36,car,individual,D,D1,0.2005021670475167,34.3,0,0,1.18,0,0,2025-01-21,2025-02-01,2025-02-21,11
1046,47,Male,Tasman,Unemployed,1,11.1,Rent,123437.92,169579.42,132953.72,629,15,1,3,14.75,5881.28,10.9,6252.13,36,debt_consolidation,individual,E,E1,0.2406802354523514,45.2,1,0,1.28,0,0,2025-06-01,2025-06-15,2025-07-03,14
1047,45,Other/Prefer not to say,Northland,Unemployed,4,8.0,Rent,59243.26,64594.5,61180.79,731,10,0,1,12.31,1318.69,12.24,6165.54,36,car,individual,C,C1,0.1671013721166334,36.9,0,0,1.06,0,0,2023-04-21,2023-04-23,2023-05-17,2
1048,22,Female,Hawke's Bay,Employed,3,4.7,Rent,68691.44,51930.27,66048.3,536,13,0,3,11.38,6057.8,22.58,12306.55,60,home_improvement,individual,G,G1,0.3229909748393644,67.0,1,0,0.79,0,0,2025-01-30,2025-02-06,2025-02-22,7
1049,53,Female,Nelson,Self-employed,3,2.7,Mortgage,34543.01,12412.31,36558.83,665,13,0,1,56.84,1212.15,6.44,50389.77,60,debt_consolidation,individual,D,D3,0.1918142251439648,44.6,1,0,0.34,0,0,2024-10-24,2024-11-05,2024-12-01,12
1050,52,Male,Auckland,Employed,11,1.9,Rent,67607.54,76187.74,64484.42,674,8,0,2,14.19,6686.82,8.84,48603.04,36,education,individual,D,D3,0.1853342022387333,39.8,0,0,1.18,0,0,2023-07-02,2023-07-07,2023-08-06,5
1051,32,Male,Hawke's Bay,Part-time,3,6.9,Rent,35187.81,30008.77,32641.38,559,9,0,1,42.81,3430.09,22.93,40197.49,60,education,individual,G,G1,0.3336181867535516,12.6,0,0,0.92,0,0,2025-04-27,2025-05-08,2025-05-31,11
1052,42,Other/Prefer not to say,Waikato,Unemployed,0,5.5,Rent,38433.08,39588.28,36767.5,703,7,2,2,16.09,34246.95,21.53,15519.6,36,medical,individual,C,C2,0.143831375699135,57.8,0,0,1.08,0,0,2023-04-05,2023-04-10,2023-05-01,5
1053,43,Male,Tasman,Employed,15,6.1,Own,51054.67,45345.97,53017.05,670,14,0,1,5.43,6525.81,22.59,4468.92,36,small_business,individual,D,D3,0.2151614275937257,14.7,3,0,0.86,0,0,2024-01-09,2024-01-12,2024-02-01,3
1054,41,Male,West Coast,Student,13,5.0,Mortgage,84897.58,74185.05,89728.11,714,5,0,3,46.83,13410.02,8.51,21178.31,36,medical,individual,C,C3,0.1401147025513907,41.0,0,0,0.83,0,0,2025-06-30,2025-07-05,2025-07-31,5
1055,32,Female,Nelson,Employed,6,2.7,Mortgage,90513.21,81185.39,88720.93,800,6,0,4,9.74,3795.73,17.71,9864.62,60,home_improvement,individual,A,A2,0.0857877983966069,9.8,0,0,0.92,0,0,2024-06-03,2024-06-15,2024-07-04,12
1056,31,Male,Auckland,Employed,3,7.4,Mortgage,92002.36,84184.45,83407.91,699,8,0,4,14.97,2872.49,4.93,25435.39,36,medical,individual,D,D5,0.1929354602485825,70.2,1,0,1.01,0,0,2025-06-18,2025-06-20,2025-07-07,2
1057,38,Female,West Coast,Self-employed,0,7.2,Rent,25066.61,30211.46,23115.47,738,4,2,2,16.34,7467.02,6.55,20486.62,36,home_improvement,individual,C,C5,0.1421345128869814,37.1,0,1,1.31,0,0,2023-12-26,2023-12-30,2024-01-25,4
1058,50,Female,Northland,Employed,8,5.8,Mortgage,64740.6,75405.24,61284.6,763,7,0,0,54.14,2662.96,15.0,63738.76,60,education,individual,B,B1,0.1260392258212409,58.9,0,0,1.23,0,0,2025-06-18,2025-06-24,2025-07-23,6
1059,43,Male,Northland,Employed,0,2.0,Rent,57761.25,46694.32,54024.11,710,14,0,0,8.82,5749.91,20.11,55393.0,36,debt_consolidation,individual,C,C2,0.1434188302193004,51.6,0,0,0.86,0,0,2024-11-26,2024-11-27,2024-12-26,1
1060,34,Male,Gisborne,Unemployed,0,3.2,Rent,25921.63,21661.49,26265.65,628,12,0,0,6.48,2185.99,26.25,9148.22,60,education,individual,E,E3,0.2277217685853022,37.7,3,0,0.82,0,0,2023-10-08,2023-10-18,2023-11-11,10
1061,46,Male,Canterbury,Employed,4,4.6,Mortgage,65626.37,73883.77,71985.95,582,7,1,1,21.54,22806.16,14.62,16454.82,36,medical,individual,F,F2,0.2845362810964442,50.4,1,0,1.03,0,0,2023-07-14,2023-07-18,2023-08-11,4
1062,18,Female,Northland,Self-employed,1,6.5,Mortgage,55931.68,70501.91,58157.14,702,12,0,3,11.14,4741.26,21.95,12754.96,36,medical,individual,C,C1,0.1650977164437632,34.4,0,0,1.21,0,0,2025-05-13,2025-05-19,2025-06-06,6
1063,49,Female,Manawatu-Whanganui,Part-time,0,4.5,Rent,88349.69,111093.4,83365.75,656,17,1,1,42.75,2292.76,10.64,10934.8,36,other,joint,E,E3,0.2372577685918738,0.0,3,0,1.33,0,0,2023-07-14,2023-07-23,2023-08-09,9
1064,21,Male,Nelson,Employed,3,9.5,Rent,68247.14,57970.36,65877.68,757,10,0,0,23.6,2943.35,29.13,15414.87,36,car,individual,B,B3,0.1239696854012954,13.9,0,0,0.88,0,0,2024-10-28,2024-11-11,2024-12-11,14
1065,34,Male,Waikato,Employed,1,0.0,Mortgage,46749.1,58336.44,45582.03,651,15,0,0,20.34,10903.18,24.01,4308.11,36,home_improvement,individual,E,E4,0.2565885399960971,50.5,0,0,1.28,0,0,2023-04-03,2023-04-14,2023-05-10,11
1066,27,Female,Otago,Employed,1,6.4,Mortgage,113277.97,78699.42,115482.44,679,12,1,0,15.77,5356.69,12.15,9814.01,60,small_business,joint,D,D3,0.1851348684596622,20.3,3,0,0.68,0,0,2024-11-02,2024-11-13,2024-12-08,11
1067,25,Female,Tasman,Employed,0,9.4,Rent,18000.0,18169.62,19414.13,610,8,0,1,52.86,2066.93,14.64,33028.96,36,medical,individual,F,F1,0.2799896004620369,31.6,1,0,0.94,0,0,2023-03-02,2023-03-15,2023-04-06,13
1068,50,Male,Taranaki,Employed,1,5.6,Rent,62541.37,71760.3,61079.78,659,10,1,2,44.83,13782.28,19.8,1661.45,60,medical,individual,E,E2,0.2278701231929602,45.7,0,0,1.17,0,0,2024-09-25,2024-09-27,2024-10-14,2
1069,33,Male,Canterbury,Employed,6,2.3,Own,22565.83,14312.13,24302.02,623,11,0,2,14.9,4838.75,13.8,4935.14,60,other,individual,E,E5,0.2226880119879493,37.4,0,0,0.59,0,0,2023-02-20,2023-03-03,2023-03-24,11
1070,41,Male,West Coast,Employed,8,2.4,Mortgage,37602.53,55222.0,41558.15,629,6,0,1,5.26,5796.9,9.5,33669.86,60,small_business,joint,E,E3,0.2535720399390675,6.8,1,0,1.33,0,0,2024-02-07,2024-02-14,2024-03-06,7
1071,38,Female,Wellington,Employed,3,5.9,Other,89056.9,117140.02,87498.82,677,0,1,1,22.95,2251.94,20.38,38111.65,36,other,individual,D,D2,0.2183606775103709,7.9,0,0,1.34,0,0,2025-02-27,2025-03-05,2025-03-26,6
1072,43,Other/Prefer not to say,Auckland,Unemployed,4,3.2,Rent,30261.27,35690.17,29692.9,644,6,1,0,40.66,3416.0,18.18,6049.45,36,home_improvement,individual,E,E5,0.2387491265442095,39.8,0,0,1.2,0,0,2023-01-05,2023-01-07,2023-02-03,2
1073,39,Male,Otago,Student,0,8.3,Mortgage,27664.68,23708.47,27165.86,838,0,0,0,38.07,4055.28,13.42,33847.74,36,other,individual,A,A5,0.0860874662892789,57.0,0,0,0.87,0,0,2024-04-10,2024-04-18,2024-05-09,8
1074,25,Female,Taranaki,Unemployed,0,3.8,Rent,271389.28,281262.23,272237.24,730,6,0,2,35.78,1902.41,19.7,30084.11,60,medical,individual,C,C5,0.1438859846533729,70.3,0,0,1.03,0,0,2024-08-26,2024-09-02,2024-09-30,7
1075,48,Male,Northland,Employed,1,6.3,Mortgage,28755.06,34738.53,28240.09,745,2,1,2,46.45,524.73,5.81,17397.72,36,small_business,individual,B,B5,0.1163226692427713,74.1,0,0,1.23,0,0,2024-11-12,2024-11-23,2024-12-09,11
1076,33,Male,Marlborough,Employed,4,5.2,Rent,174984.92,144444.4,182720.81,673,13,0,3,71.08,15969.17,21.02,12888.62,36,education,joint,D,D3,0.1845672569415868,46.3,1,0,0.79,0,0,2025-04-08,2025-04-13,2025-05-07,5
1077,22,Male,Hawke's Bay,Unemployed,7,8.2,Rent,58619.42,59434.53,54079.84,686,4,0,3,25.85,1260.93,19.54,28068.99,60,small_business,individual,D,D2,0.1929507366147123,55.3,0,0,1.1,0,0,2024-06-17,2024-06-29,2024-07-16,12
1078,34,Female,Manawatu-Whanganui,Employed,5,3.3,Rent,47441.14,58451.13,46172.99,654,11,0,2,12.48,2219.84,10.83,13079.85,60,car,individual,E,E4,0.2422153700599775,46.9,0,0,1.27,0,0,2024-02-09,2024-02-14,2024-03-09,5
1079,53,Female,Marlborough,Employed,2,6.9,Mortgage,91328.15,68594.84,92831.3,837,12,0,2,28.84,2669.46,3.32,17365.87,36,debt_consolidation,individual,A,A4,0.092169125271472,16.7,1,0,0.74,0,0,2025-04-17,2025-04-24,2025-05-17,7
1080,47,Female,Gisborne,Student,1,7.2,Mortgage,144943.46,161827.19,151249.11,673,12,0,1,52.41,21095.62,22.09,29827.28,60,small_business,individual,D,D3,0.2096022615749876,14.6,1,0,1.07,0,0,2024-05-27,2024-06-05,2024-07-05,9
1081,35,Male,Auckland,Employed,8,4.4,Mortgage,32679.45,22844.44,36266.49,644,2,0,0,13.66,3262.72,11.79,10021.55,36,small_business,individual,E,E5,0.2330901488621568,37.3,2,0,0.63,0,0,2024-10-06,2024-10-17,2024-11-03,11
1082,35,Male,Auckland,Employed,2,4.6,Own,47857.96,41216.74,44773.45,635,13,1,0,20.65,5962.03,22.43,11891.78,60,car,individual,E,E4,0.2472448576840339,56.9,2,0,0.92,0,0,2023-08-21,2023-08-30,2023-09-15,9
1083,35,Male,Southland,Student,7,2.3,Mortgage,108040.82,102539.54,104518.46,700,11,0,2,11.7,8818.4,25.01,40922.11,60,medical,individual,C,C4,0.143364563403746,19.9,0,0,0.98,0,0,2024-06-07,2024-06-16,2024-07-09,9
1084,59,Female,West Coast,Part-time,4,2.5,Mortgage,77260.58,89059.13,68505.39,765,12,0,1,23.61,15620.77,33.52,7174.2,60,car,individual,B,B3,0.114383838433443,34.0,0,0,1.3,0,0,2023-12-12,2023-12-18,2024-01-17,6
1085,42,Male,Auckland,Employed,7,2.4,Other,125906.3,114554.86,118919.32,745,16,1,2,44.5,2423.5,3.21,25904.95,36,car,individual,B,B4,0.1184516884401436,50.5,1,0,0.96,0,0,2023-02-15,2023-02-25,2023-03-24,10
1086,42,Female,Waikato,Employed,12,6.6,Mortgage,88540.0,95190.21,80708.97,635,12,1,3,51.23,7675.64,23.75,16741.81,36,home_improvement,individual,E,E3,0.2240173023702169,33.4,0,0,1.18,0,0,2024-06-29,2024-07-05,2024-07-29,6
1087,48,Male,Auckland,Employed,13,0.0,Rent,192350.97,175530.72,187337.37,633,4,1,2,60.67,2327.46,11.15,22260.71,60,vacation,individual,E,E2,0.2404639560365435,35.7,3,0,0.94,0,0,2023-03-19,2023-03-22,2023-04-14,3
1088,40,Male,Canterbury,Unemployed,4,1.8,Other,72351.81,68291.18,71525.68,755,12,0,1,2.53,926.2,22.62,16986.45,60,home_improvement,individual,B,B5,0.1251645794366682,59.1,1,0,0.95,0,0,2024-12-30,2024-12-31,2025-01-18,1
1089,35,Male,Taranaki,Employed,4,0.8,Rent,74252.69,96538.32,75995.6,806,3,0,4,29.2,3944.48,19.76,9379.17,36,medical,joint,A,A5,0.0815513687698838,100.0,0,1,1.27,0,0,2025-03-23,2025-03-30,2025-04-27,7
1090,36,Male,Hawke's Bay,Self-employed,2,0.3,Mortgage,78839.97,64645.18,77662.89,671,9,1,1,34.81,2304.8,30.55,4089.54,36,medical,individual,D,D2,0.1873961348179959,10.2,1,0,0.83,0,0,2023-03-14,2023-03-18,2023-04-13,4
